Transaction ID,CPU Time,I/O on Disk,% Read Operations
1256,2.1647,3,88
1257,2.5871,4,11
1258,2.4768,3,8
1259,2.7268,3,98
1260,2.5428,3,14
1261,2.4278,3,87
1262,2.2196,3,7
1263,2.6564,4,88
1264,2.4055,3,87
1265,2.6039,3,89
1266,2.5029,3,100
1267,2.7513,3,93
1268,2.3068,3,89
1269,2.2578,3,95
1270,2.5705,3,96
1271,2.4508,4,9
1272,2.1379,3,6
1273,2.0931,3,7
1274,2.4898,3,90
1275,2.3876,3,7
1276,2.3693,4,86
1277,2.3644,4,86
1278,2.307,3,91
1279,2.4768,3,92
1280,2.6173,3,10
1281,2.4308,3,85
1282,2.4406,3,97
1283,2.2986,3,94
1284,2.0376,3,11
1285,2.345,3,16
1286,2.8278,3,7
1287,2.7012,3,23
1288,2.5665,3,83
1289,2.364,4,6
1290,2.4417,3,9
1291,1.9509,3,10
1292,2.5712,3,14
1293,2.2457,4,88
1294,2.2154,3,18
1295,2.1253,3,12
1296,2.1397,3,16
1297,2.0235,3,97
1298,2.4939,4,13
1299,2.4605,3,6
1300,2.5126,3,8
1301,2.8767,3,4
1302,1.8564,3,90
1303,2.4282,4,6
1304,2.4697,4,6
1305,1.9437,3,10
1306,2.3306,4,0
1307,2.1689,3,10
1308,2.4613,4,14
1309,2.4056,3,94
1310,2.0327,3,89
1311,2.4688,3,8
1312,2.3866,3,2
1313,2.5943,3,85
1314,2.5618,3,89
1315,2.3701,3,96
1316,2.5472,3,94
1317,2.5804,3,83
1318,1.8768,3,90
1319,2.3537,3,17
1320,2.288,3,94
1321,2.7073,3,89
1322,2.4302,3,6
1323,2.5309,3,87
1324,2.2263,3,11
1325,2.3148,3,91
1326,2.4773,3,13
1327,2.1344,4,3
1328,2.4066,3,5
1329,2.2505,4,9
1330,2.1297,3,95
1331,2.2176,3,13
1332,2.4355,3,11
1333,2.4269,3,87
1334,2.4046,3,9
1335,2.4142,3,0
1336,2.4379,3,93
1337,2.6297,4,98
1338,2.5099,3,84
1339,2.3063,4,3
1340,2.5263,3,94
1341,2.5133,3,8
1342,2.3367,3,100
1343,2.1082,3,84
1344,2.367,3,100
1345,2.3926,3,93
1346,2.5969,3,85
1347,2.4099,3,2
1348,2.4866,3,2
1349,2.4463,3,19
1350,2.6956,4,91
1351,2.1599,4,18
1352,1.9946,4,12
1353,2.7635,3,96
1354,2.2253,3,90
1355,2.3357,3,95
1356,2.7204,4,3
1357,2.4481,3,19
1358,2.5334,3,15
1359,2.4802,3,2
1360,2.5027,3,87
1361,2.4673,4,87
1362,2.6301,4,14
1363,2.4609,4,17
1364,1.9796,4,4
1365,2.482,3,77
1366,2.5267,3,17
1367,2.4581,3,96
1368,2.4127,3,88
1369,2.1532,3,8
1370,2.7381,3,83
1371,2.277,3,5
1372,2.4751,3,83
1373,2.4282,3,93
1374,2.4392,4,89
1375,2.2911,3,6
1376,2.4559,3,100
1377,2.5092,3,88
1378,2.3675,3,92
1379,2.588,3,86
1380,2.5136,3,6
1381,2.6429,3,91
1382,2.3405,3,12
1383,2.3161,4,100
1384,2.595,3,87
1385,2.1862,3,90
1386,2.4237,3,95
1387,2.6584,3,4
1388,1.9443,3,5
1389,2.5316,3,91
1390,2.2347,3,85
1391,2.1825,3,11
1392,2.4927,4,91
1393,2.3621,3,92
1394,2.5106,3,99
1395,2.6474,4,16
1396,2.4618,3,5
1397,2.5859,3,92
1398,2.5842,4,88
1399,2.1858,3,1
1400,2.4854,3,83
1401,2.5554,4,19
1402,2.5774,3,15
1403,2.6539,3,96
1404,2.5842,3,88
1405,2.3286,3,95
1406,2.379,3,94
1407,2.8616,3,6
1408,2.3132,3,87
1409,2.5646,3,9
1410,2.1394,3,83
1411,2.2391,3,6
1412,2.5145,3,94
1413,2.6011,3,11
1414,2.358,4,90
1415,2.534,3,97
1416,2.4296,3,2
1417,2.1694,3,12
1418,2.3053,3,0
1419,2.6125,3,96
1420,2.3386,3,90
1421,2.0401,3,11
1422,2.4727,3,3
1423,1.8997,3,92
1424,2.3578,3,87
1425,2.286,3,86
1426,2.3489,3,87
1427,2.2961,3,7
1428,2.441,4,91
1429,2.4382,4,10
1430,2.5439,3,85
1431,2.6269,3,7
1432,2.1104,3,83
1433,2.6251,3,100
1434,2.5926,4,87
1435,2.2863,3,0
1436,2.4422,4,95
1437,2.4953,3,88
1438,2.2408,4,10
1439,2.623,4,85
1440,2.6596,3,94
1441,2.5365,3,95
1442,2.4811,4,17
1443,2.0,4,92
1444,2.2321,3,96
1445,2.4163,3,20
1446,2.418,4,86
1447,2.2775,3,9
1448,2.3095,4,85
1449,2.5342,3,89
1450,2.679,3,91
1451,2.5589,4,9
1452,2.3263,3,79
1453,2.5568,3,87
1454,2.3032,4,77
1455,2.594,3,98
1456,2.4184,3,84
1457,2.2531,3,6
1458,2.5212,4,12
1459,2.1218,3,13
1460,2.3155,4,6
1461,2.4751,3,100
1462,1.9495,3,94
1463,2.425,3,10
1464,2.5452,3,88
1465,2.2275,3,11
1466,1.9789,3,82
1467,2.5895,4,88
1468,2.3167,3,14
1469,2.3719,4,6
1470,2.0572,3,100
1471,2.1378,3,84
1472,2.5327,4,14
1473,2.0901,4,5
1474,2.6255,3,17
1475,2.1655,4,89
1476,2.1559,3,15
1477,2.0812,3,16
1478,2.5752,3,13
1479,2.3345,4,92
1480,2.1168,3,90
1481,2.1602,3,86
1482,2.4959,3,14
1483,2.7415,3,91
1484,2.0592,3,86
1485,2.1752,3,92
1486,2.8751,3,96
1487,1.9992,3,86
1488,2.2017,3,96
1489,2.8306,3,95
1490,2.3018,4,88
1491,2.4765,3,97
1492,2.8246,3,10
1493,2.1575,3,94
1494,2.2047,3,96
1495,2.6902,3,90
1496,2.5687,4,79
1497,2.4478,3,11
1498,2.4705,4,92
1499,2.2978,3,12
1500,2.4757,3,85
1501,2.5064,3,12
1502,2.5094,3,90
1503,2.4566,4,10
1504,2.3122,3,91
1505,2.7445,4,3
1506,2.6525,3,93
1507,2.4252,3,4
1508,2.3234,3,15
1509,1.9916,4,11
1510,2.3876,3,90
1511,2.3098,4,85
1512,2.2639,4,87
1513,2.2056,3,87
1514,2.3491,3,14
1515,2.2702,3,91
1516,2.4045,3,92
1517,2.5015,4,97
1518,2.1163,3,93
1519,2.3146,3,86
1520,2.4205,3,11
1521,2.2883,3,94
1522,2.4985,4,87
1523,2.4204,3,92
1524,2.8408,3,86
1525,2.2902,3,95
1526,2.1611,4,5
1527,2.229,3,5
1528,2.6772,3,89
1529,2.3363,3,96
1530,2.331,4,1
1531,2.7512,4,81
1532,2.4547,3,13
1533,2.5921,3,2
1534,2.6377,3,93
1535,2.6839,3,92
1536,2.147,3,9
1537,2.6148,3,11
1538,2.5853,3,3
1539,2.1506,3,91
1540,2.0672,3,89
1541,2.0724,3,12
1542,2.5638,3,98
1543,2.3177,3,19
1544,2.1629,4,95
1545,2.3356,3,14
1546,2.4603,4,91
1547,2.4439,4,84
1548,2.1031,3,85
1549,2.2698,3,16
1550,2.3256,4,88
1551,2.27,3,10
1552,2.4111,3,93
1553,2.2583,4,95
1554,2.5739,3,87
1555,2.5572,3,88
1556,2.6616,3,85
1557,2.6065,3,9
1558,2.4667,4,11
1559,2.2974,3,82
1560,2.4336,4,92
1561,2.2963,3,98
1562,2.2093,3,2
1563,2.6701,3,89
1564,2.5583,3,84
1565,2.3685,3,89
1566,2.5169,4,9
1567,2.631,3,90
1568,2.651,4,90
1569,2.3297,3,5
1570,2.0844,3,100
1571,2.6956,3,13
1572,2.6899,4,97
1573,2.764,3,83
1574,2.2881,4,90
1575,2.6076,4,9
1576,2.1077,3,8
1577,2.5119,3,12
1578,2.2097,4,12
1579,2.4765,3,14
1580,2.7655,3,93
1581,2.65,3,18
1582,2.3229,3,96
1583,2.6109,4,85
1584,2.1991,3,15
1585,2.305,4,5
1586,2.2667,3,85
1587,2.2514,3,90
1588,2.4668,4,2
1589,2.4209,3,8
1590,2.3852,3,9
1591,2.1636,3,12
1592,2.3953,3,7
1593,2.391,3,8
1594,2.0665,3,20
1595,2.6303,4,96
1596,2.3161,3,4
1597,2.595,4,12
1598,2.2788,3,86
1599,2.4816,4,99
1600,2.3941,3,90
1601,2.4239,3,15
1602,2.5854,3,9
1603,2.3082,3,100
1604,2.2867,3,6
1605,2.1854,3,87
1606,2.7252,3,16
1607,2.2939,4,94
1608,2.6406,4,92
1609,2.4217,3,95
1610,2.5411,3,10
1611,2.51,4,4
1612,2.3692,3,14
1613,2.2752,3,84
1614,2.5072,3,88
1615,2.1224,3,0
1616,2.4944,3,6
1617,2.0315,4,7
1618,2.2218,3,92
1619,2.426,3,84
1620,2.88,3,93
1621,2.5079,3,8
1622,2.4141,3,3
1623,2.036,3,90
1624,2.1662,3,4
1625,1.8777,3,88
1626,2.656,4,13
1627,2.5548,3,89
1628,2.6022,3,85
1629,2.1555,3,82
1630,2.6652,3,99
1631,2.4631,3,6
1632,2.4109,3,94
1633,2.6352,3,88
1634,2.3765,3,11
1635,1.9909,3,7
1636,2.4021,3,13
1637,2.1312,4,8
1638,2.5239,3,85
1639,2.6658,3,82
1640,2.6794,4,89
1641,2.2702,3,2
1642,2.2616,3,85
1643,2.4904,3,91
1644,2.4235,4,10
1645,2.248,4,96
1646,2.1564,4,5
1647,2.3082,4,3
1648,2.4214,3,94
1649,2.4812,3,10
1650,2.3323,3,16
1651,1.9627,3,83
1652,2.3881,3,6
1653,2.464,4,11
1654,2.246,3,17
1655,2.0114,3,89
1656,2.9889,3,90
1657,2.2717,3,4
1658,2.1781,3,87
1659,2.4731,3,10
1660,2.0015,3,26
1661,2.2986,4,7
1662,2.6597,3,92
1663,1.9226,3,95
1664,2.3576,3,4
1665,2.3884,3,12
1666,2.3741,3,81
1667,2.3628,4,8
1668,2.079,3,9
1669,2.7075,3,2
1670,2.0512,3,5
1671,2.5444,4,13
1672,2.4556,4,95
1673,2.4745,3,14
1674,2.8647,3,88
1675,2.1721,4,6
1676,2.2033,4,82
1677,2.6202,3,12
1678,2.3292,3,81
1679,2.4111,4,15
1680,2.4962,3,89
1681,2.752,3,94
1682,2.791,3,94
1683,2.1256,3,3
1684,2.311,4,89
1685,2.4233,3,5
1686,2.3272,3,8
1687,2.6811,3,8
1688,2.4562,3,9
1689,2.3922,3,2
1690,2.4025,3,91
1691,2.1925,3,84
1692,2.4163,3,92
1693,2.6368,4,92
1694,2.4323,3,13
1695,2.3544,3,16
1696,2.4187,4,6
1697,2.7079,4,91
1698,2.2904,4,89
1699,2.1914,3,11
1700,1.9298,3,5
1701,2.159,3,18
1702,2.811,3,93
1703,2.3771,4,88
1704,2.6473,3,12
1705,2.1295,3,90
1706,2.0571,3,16
1707,2.1197,3,15
1708,2.3317,3,81
1709,2.6644,3,87
1710,2.6382,3,84
1711,1.9204,3,96
1712,2.7282,4,12
1713,2.0502,3,87
1714,2.123,3,15
1715,2.6581,3,12
1716,2.2518,3,85
1717,2.6701,3,85
1718,2.1426,3,11
1719,2.1723,3,20
1720,2.692,4,83
1721,2.5484,4,8
1722,2.4996,3,17
1723,2.3314,3,3
1724,2.5278,4,14
1725,2.2332,3,9
1726,2.7254,4,93
1727,2.5675,4,10
1728,2.2864,3,93
1729,2.45,3,9
1730,2.2935,4,11
1731,2.4659,3,89
1732,2.2923,4,89
1733,2.4787,3,84
1734,2.5879,3,99
1735,2.3569,3,93
1736,1.8552,3,12
1737,2.444,3,96
1738,2.6236,3,91
1739,2.4615,3,11
1740,2.4762,3,8
1741,2.6307,3,90
1742,2.3679,3,7
1743,2.4041,3,7
1744,2.2895,3,12
1745,2.4275,4,90
1746,2.496,3,89
1747,2.2046,3,93
1748,2.3406,3,14
1749,2.3534,3,83
1750,2.4213,3,95
1751,2.344,3,9
1752,2.1639,3,94
1753,2.3818,3,11
1754,2.4504,3,92
1755,2.3423,3,12
1756,2.6664,3,13
1757,2.6542,3,13
1758,2.5799,3,12
1759,2.5731,3,85
1760,2.0855,3,83
1761,2.5287,4,94
1762,2.6162,3,15
1763,2.2375,3,85
1764,2.594,4,81
1765,2.5839,3,92
1766,2.3438,3,6
1767,2.6401,3,5
1768,2.511,3,16
1769,2.4346,4,6
1770,2.5642,3,9
1771,2.839,3,91
1772,2.0284,4,85
1773,2.2537,4,7
1774,2.5472,3,79
1775,2.383,3,20
1776,2.348,3,12
1777,2.2957,3,82
1778,2.3627,3,6
1779,2.3157,3,93
1780,2.2175,4,90
1781,2.4445,3,12
1782,2.2372,3,85
1783,2.2334,4,87
1784,2.4625,3,17
1785,2.3359,3,7
1786,2.2779,4,91
1787,2.6119,3,2
1788,2.7131,3,13
1789,2.2747,3,85
1790,2.496,3,93
1791,2.3006,3,4
1792,2.8665,3,99
1793,2.4818,3,89
1794,2.5257,3,5
1795,2.2206,3,12
1796,2.57,3,1
1797,2.2429,3,86
1798,2.4909,3,96
1799,2.4146,3,85
1800,2.0251,3,15
1801,2.6253,4,12
1802,2.5277,3,80
1803,2.5054,3,100
1804,2.1262,4,88
1805,2.1834,3,91
1806,2.4075,3,95
1807,2.6984,3,92
1808,2.1652,4,91
1809,2.3739,3,13
1810,2.2266,3,98
1811,2.3533,3,17
1812,2.6143,3,97
1813,2.5548,4,89
1814,2.0461,3,92
1815,2.1435,3,12
1816,2.2413,3,88
1817,2.5597,3,6
1818,2.2762,3,13
1819,2.1633,3,91
1820,2.6559,4,94
1821,2.2823,3,19
1822,2.2005,3,8
1823,2.4367,3,91
1824,2.4103,3,88
1825,2.5223,3,88
1826,2.5026,4,14
1827,2.5769,3,87
1828,2.5875,3,93
1829,2.3853,3,87
1830,2.2319,3,13
1831,2.447,3,8
1832,2.4456,3,9
1833,2.4026,3,89
1834,2.6338,3,10
1835,2.1704,3,12
1836,2.4275,4,11
1837,2.2963,3,89
1838,2.3399,3,15
1839,2.2666,3,11
1840,2.4128,4,7
1841,2.4656,4,90
1842,2.5461,3,82
1843,2.3104,3,8
1844,2.6214,3,82
1845,2.6099,3,4
1846,2.8746,4,12
1847,2.3094,3,12
1848,2.253,3,93
1849,2.3988,3,5
1850,2.5564,3,89
1851,2.4509,3,10
1852,2.3706,3,97
1853,1.9208,3,85
1854,2.5629,4,100
1855,2.1987,3,86
1856,2.0509,3,88
1857,2.745,3,4
1858,2.4555,3,1
1859,2.561,3,80
1860,2.4993,3,89
1861,1.9862,4,10
1862,2.4383,3,5
1863,2.0988,3,19
1864,2.5463,3,9
1865,2.289,3,87
1866,2.4836,4,10
1867,2.2663,3,12
1868,2.3293,3,94
1869,2.6616,3,95
1870,2.4822,3,21
1871,2.4122,3,86
1872,2.1906,3,9
1873,2.6003,3,4
1874,2.3063,3,98
1875,2.5727,4,8
1876,2.2379,4,97
1877,2.4807,3,96
1878,2.6168,3,87
1879,2.3689,3,15
1880,2.7616,3,10
1881,2.6171,3,14
1882,2.3417,3,18
1883,2.7896,3,93
1884,2.5196,3,9
1885,2.5326,3,75
1886,1.9999,3,17
1887,2.1059,4,84
1888,2.116,4,6
1889,2.306,3,84
1890,2.3045,3,12
1891,2.5073,3,9
1892,2.4252,3,0
1893,2.3051,3,7
1894,2.6544,3,93
1895,2.6997,3,91
1896,2.6684,3,10
1897,2.2254,4,11
1898,2.2745,4,95
1899,2.1263,3,8
1900,2.2306,3,9
1901,2.5542,3,10
1902,1.8641,3,90
1903,2.6015,3,13
1904,2.3349,3,7
1905,2.1947,3,88
1906,1.8404,4,91
1907,2.109,3,18
1908,2.6928,4,21
1909,1.9789,4,10
1910,2.3915,3,92
1911,2.511,3,91
1912,2.4801,3,7
1913,2.3505,4,90
1914,2.2308,3,12
1915,2.1764,3,12
1916,2.4629,3,93
1917,2.7242,3,10
1918,2.4245,3,10
1919,2.6433,3,89
1920,2.3525,3,97
1921,2.8832,3,84
1922,2.4918,3,90
1923,2.2634,3,5
1924,2.2315,4,85
1925,2.6382,3,16
1926,2.2285,3,91
1927,2.5383,3,88
1928,2.5816,4,2
1929,2.1045,3,92
1930,2.4955,3,9
1931,2.3054,3,11
1932,2.2755,3,98
1933,2.2591,3,91
1934,2.4294,4,0
1935,2.3113,3,87
1936,2.1403,3,92
1937,2.2122,3,87
1938,2.2869,3,12
1939,2.4075,3,95
1940,2.3884,3,97
1941,2.235,4,22
1942,2.284,4,4
1943,2.3135,3,88
1944,2.3875,3,93
1945,2.1248,4,90
1946,2.3828,4,16
1947,2.4704,3,89
1948,2.0838,3,3
1949,2.7219,3,10
1950,2.6221,3,84
1951,2.214,3,82
1952,2.6444,3,9
1953,2.3449,3,86
1954,2.4468,3,91
1955,2.4278,3,88
1956,2.6113,3,92
1957,2.2824,3,12
1958,2.1092,3,88
1959,2.4862,3,12
1960,2.8501,4,8
1961,2.3144,3,91
1962,2.5582,3,98
1963,2.6596,3,85
1964,2.3067,3,3
1965,2.3965,3,94
1966,2.3429,3,15
1967,2.4429,3,15
1968,2.2944,4,88
1969,2.1264,3,10
1970,2.3383,3,16
1971,3.0904,3,16
1972,2.5963,3,95
1973,1.842,3,81
1974,2.2395,3,89
1975,2.1456,4,88
1976,2.4778,3,85
1977,2.2871,4,86
1978,2.7379,3,10
1979,2.4312,3,90
1980,2.3908,3,93
1981,2.1747,3,84
1982,2.1895,4,88
1983,2.5924,3,11
1984,2.4768,3,82
1985,2.3887,3,2
1986,2.5422,3,4
1987,2.2161,3,13
1988,2.2266,3,84
1989,2.2651,3,14
1990,2.0577,3,15
1991,2.3774,3,86
1992,2.6216,4,96
1993,2.5343,3,3
1994,2.4882,3,96
1995,2.5793,4,99
1996,2.2534,3,86
1997,1.9816,3,100
1998,2.527,4,2
1999,2.5661,3,16
2000,2.125,3,23
2001,2.6051,3,11
2002,2.4524,3,9
2003,2.2666,3,4
2004,2.0386,4,8
2005,2.1402,4,5
2006,2.5963,3,13
2007,2.2741,3,1
2008,2.6424,4,3
2009,2.4134,3,10
2010,2.2261,3,14
2011,2.2848,4,83
2012,2.642,4,12
2013,2.5291,3,6
2014,2.1026,3,83
2015,2.689,3,83
2016,2.2564,3,84
2017,2.5593,3,90
2018,2.5377,3,86
2019,2.6106,3,5
2020,2.3036,3,85
2021,2.374,3,3
2022,2.4623,3,90
2023,2.3114,3,90
2024,2.2098,3,7
2025,2.1359,3,90
2026,2.6277,3,84
2027,2.388,3,21
2028,2.0789,4,94
2029,2.2249,3,90
2030,2.9345,3,90
2031,2.7897,4,11
2032,2.0341,3,90
2033,2.1239,3,99
2034,2.1773,3,0
2035,2.3558,3,10
2036,2.6168,3,89
2037,2.8024,3,95
2038,2.429,4,100
2039,2.6032,3,81
2040,2.4236,3,92
2041,2.3726,3,0
2042,2.6005,4,2
2043,2.1727,3,11
2044,2.538,3,14
2045,2.5973,3,6
2046,2.5799,3,11
2047,2.3766,3,84
2048,2.5094,3,10
2049,2.2046,3,95
2050,2.3962,3,20
2051,2.1908,3,5
2052,2.3487,4,97
2053,2.2497,3,7
2054,2.4039,4,17
2055,2.512,3,82
2056,2.3706,3,92
2057,2.5345,3,85
2058,2.4664,3,97
2059,2.377,4,2
2060,2.8525,3,88
2061,2.2721,3,16
2062,2.2782,3,7
2063,2.1774,3,11
2064,2.3263,3,18
2065,2.194,4,95
2066,2.5896,3,10
2067,2.3485,3,91
2068,2.5076,3,93
2069,2.4535,3,93
2070,2.2711,3,12
2071,2.6005,3,86
2072,2.7406,3,2
2073,1.8719,3,8
2074,2.8589,3,10
2075,2.3697,3,87
2076,2.7175,4,15
2077,2.3529,3,95
2078,2.4346,3,96
2079,2.4344,3,11
2080,2.4713,3,18
2081,1.9661,4,91
2082,2.5593,4,11
2083,2.5746,3,87
2084,2.3697,3,6
2085,2.2851,3,14
2086,2.1053,3,13
2087,2.3975,3,86
2088,2.4038,4,8
2089,2.3445,3,88
2090,2.6897,3,87
2091,2.2162,3,87
2092,2.3895,4,19
2093,2.4029,3,90
2094,2.3404,3,13
2095,2.2874,3,17
2096,2.738,4,13
2097,2.3716,3,91
2098,2.3431,4,14
2099,2.678,3,22
2100,2.5607,3,83
2101,2.428,3,11
2102,2.7644,3,89
2103,2.197,3,2
2104,2.2945,4,92
2105,2.4929,3,15
2106,2.1343,3,100
2107,2.3223,4,5
2108,2.432,4,96
2109,2.5073,3,89
2110,2.5855,4,6
2111,2.4965,4,18
2112,2.4052,3,18
2113,2.0583,3,12
2114,2.2858,3,93
2115,2.6076,3,2
2116,2.7506,3,14
2117,2.4681,3,15
2118,2.4936,3,15
2119,2.3322,4,100
2120,2.4068,3,11
2121,2.0418,3,85
2122,2.4148,4,89
2123,2.7803,3,4
2124,2.2209,3,96
2125,2.4655,3,14
2126,2.477,4,84
2127,2.3457,3,13
2128,2.3131,3,15
2129,2.3046,3,16
2130,2.4743,4,88
2131,2.4188,4,1
2132,2.254,3,0
2133,2.4712,3,94
2134,2.6826,3,99
2135,2.6777,3,86
2136,2.4389,3,13
2137,2.0434,3,15
2138,1.9576,3,12
2139,2.2554,3,87
2140,2.5187,3,9
2141,2.3684,3,100
2142,2.613,3,96
2143,2.5883,3,91
2144,2.1388,4,14
2145,2.1648,4,86
2146,2.0117,3,4
2147,1.9874,3,93
2148,2.1476,3,91
2149,2.3491,3,17
2150,2.4996,3,80
2151,1.926,3,90
2152,2.3899,3,16
2153,2.4949,3,91
2154,2.6491,3,84
2155,2.3492,3,0
2156,2.2525,3,11
2157,2.3419,3,12
2158,2.0479,3,89
2159,2.2995,3,90
2160,2.6037,3,98
2161,2.5019,3,85
2162,2.5061,4,2
2163,2.1577,4,12
2164,2.2576,3,87
2165,2.282,4,16
2166,1.8888,3,88
2167,2.3326,3,91
2168,2.4071,3,89
2169,2.589,3,90
2170,2.0698,4,88
2171,2.8285,3,15
2172,2.3757,3,93
2173,2.5359,3,13
2174,2.5275,3,90
2175,2.4107,3,90
2176,2.3642,3,89
2177,2.4053,3,92
2178,2.6295,3,86
2179,2.2552,3,13
2180,2.1229,3,84
2181,2.6508,3,7
2182,2.5517,4,89
2183,2.1886,4,91
2184,2.2753,3,97
2185,2.1327,3,86
2186,2.3156,3,86
2187,2.3033,4,13
2188,2.862,3,94
2189,2.3261,3,14
2190,2.3123,3,93
2191,2.8548,4,13
2192,2.3371,3,93
2193,2.2141,3,4
2194,2.1521,3,81
2195,2.1344,3,12
2196,2.1146,3,88
2197,2.25,3,90
2198,2.2385,4,9
2199,2.4422,3,90
2200,2.2474,4,85
2201,2.2716,3,91
2202,1.9558,4,15
2203,2.4644,3,94
2204,2.0073,3,18
2205,2.4843,4,88
2206,2.2716,4,11
2207,2.3435,3,98
2208,2.5817,3,5
2209,2.5865,3,10
2210,2.4342,3,9
2211,2.179,3,87
2212,2.6083,4,7
2213,2.2305,3,93
2214,2.4025,3,16
2215,2.6893,3,8
2216,2.3347,4,8
2217,2.5086,4,9
2218,2.1426,4,7
2219,2.5872,3,16
2220,2.786,3,93
2221,2.3631,4,83
2222,2.7906,4,10
2223,2.507,3,7
2224,2.3066,3,91
2225,2.0318,4,85
2226,1.9589,3,96
2227,2.729,4,6
2228,2.5363,3,15
2229,2.3745,3,14
2230,2.3375,3,17
2231,2.0769,3,11
2232,2.2499,3,95
2233,2.4831,3,15
2234,1.9923,3,8
2235,1.9765,3,9
2236,2.4077,3,4
2237,2.5025,3,16
2238,2.2721,3,14
2239,2.0804,3,10
2240,2.5095,3,83
2241,2.4728,3,17
2242,2.5007,3,9
2243,2.5434,3,92
2244,2.2833,3,89
2245,2.4652,3,92
2246,2.5396,3,93
2247,2.3309,3,1
2248,2.0323,3,77
2249,2.8199,3,12
2250,2.4834,3,93
2251,2.5265,3,0
2252,2.5591,4,7
2253,2.2542,3,8
2254,2.4334,4,7
2255,2.5598,4,11
2256,2.2074,3,11
2257,2.4908,3,5
2258,2.2412,3,85
2259,2.3921,4,7
2260,2.5436,4,89
2261,2.4978,4,91
2262,2.5758,3,93
2263,2.7505,3,14
2264,2.2922,3,90
2265,2.7274,3,88
2266,2.6091,3,96
2267,2.319,3,7
2268,2.1564,4,7
2269,2.4248,3,18
2270,2.5271,3,94
2271,2.3332,3,80
2272,2.2076,3,10
2273,2.6058,4,85
2274,2.316,3,88
2275,2.4358,3,91
2276,2.2862,3,88
2277,2.2855,3,98
2278,2.4517,3,88
2279,2.175,3,78
2280,2.6828,3,90
2281,2.6791,3,9
2282,2.2109,3,83
2283,2.5839,3,90
2284,2.053,3,81
2285,2.4021,3,93
2286,2.307,3,92
2287,2.3682,3,8
2288,2.4845,3,14
2289,2.6214,4,15
2290,1.9363,3,15
2291,2.3032,4,3
2292,2.2094,3,11
2293,2.4683,3,98
2294,2.4481,3,88
2295,2.4224,3,1
2296,2.2936,3,87
2297,2.3445,3,77
2298,2.5564,3,4
2299,2.4605,3,12
2300,2.2794,3,88
2301,2.1867,3,7
2302,2.2888,3,7
2303,2.3341,4,7
2304,2.3546,3,11
2305,2.511,4,0
2306,2.5151,3,89
2307,2.203,4,10
2308,2.6192,3,8
2309,2.4995,3,91
2310,2.6719,4,10
2311,2.2084,4,11
2312,2.1205,4,100
2313,2.185,3,6
2314,2.5978,3,10
2315,2.2947,3,89
2316,2.5987,3,88
2317,2.2647,3,96
2318,2.5108,3,94
2319,2.6861,3,7
2320,2.3271,3,13
2321,2.3842,4,90
2322,2.228,3,87
2323,2.4981,4,7
2324,2.5316,3,10
2325,2.3265,3,95
2326,1.9777,3,90
2327,2.1804,4,9
2328,2.413,3,5
2329,2.3819,3,25
2330,2.1315,3,19
2331,2.3274,4,93
2332,2.4567,3,97
2333,2.6836,4,14
2334,2.4459,3,94
2335,2.515,3,11
2336,2.2862,3,94
2337,2.2358,3,16
2338,2.2071,3,90
2339,2.3423,3,96
2340,2.4341,3,8
2341,2.1608,3,94
2342,2.5322,3,89
2343,2.6627,3,100
2344,2.3991,3,13
2345,2.2613,3,10
2346,2.3488,4,83
2347,2.367,3,97
2348,2.4019,3,88
2349,2.7361,3,0
2350,2.6198,3,97
2351,2.3049,3,93
2352,2.3129,4,92
2353,2.1339,4,12
2354,2.3573,4,15
2355,2.4039,3,5
2356,2.4691,4,87
2357,2.6428,3,91
2358,2.3573,3,95
2359,2.4338,3,11
2360,2.4507,3,10
2361,2.8809,4,91
2362,2.0899,3,83
2363,2.4106,3,15
2364,2.2677,3,7
2365,2.536,3,91
2366,2.6347,4,81
2367,2.0598,3,11
2368,2.2137,4,12
2369,2.9845,3,7
2370,2.7464,3,93
2371,2.6443,4,89
2372,2.5872,3,8
2373,2.5648,4,98
2374,2.1846,4,2
2375,2.0655,3,13
2376,2.2665,4,99
2377,2.3387,3,88
2378,2.3939,4,85
2379,2.2312,3,93
2380,2.3944,4,93
2381,2.3216,4,9
2382,2.6797,3,20
2383,2.5952,3,83
2384,2.4309,3,88
2385,2.6058,3,11
2386,2.1803,4,19
2387,2.3477,4,100
2388,2.5956,3,90
2389,2.5296,3,89
2390,2.5828,3,9
2391,2.5902,4,20
2392,2.4252,3,88
2393,2.6159,4,15
2394,2.3644,3,95
2395,2.3925,3,91
2396,2.3004,3,91
2397,2.2637,3,84
2398,2.706,3,91
2399,2.3044,3,11
2400,2.1924,3,94
2401,2.2225,3,91
2402,2.2361,3,91
2403,2.2668,4,8
2404,2.1996,4,9
2405,2.5407,3,17
2406,2.3616,3,2
2407,2.251,3,0
2408,2.2795,3,97
2409,2.471,3,9
2410,2.4963,4,9
2411,2.2812,3,96
2412,1.8331,3,100
2413,2.2905,3,90
2414,2.4116,3,94
2415,2.5616,3,8
2416,2.8257,3,88
2417,2.5119,3,9
2418,2.3374,3,91
2419,2.5615,3,9
2420,2.011,3,90
2421,2.3844,3,8
2422,2.4986,4,93
2423,2.2267,3,16
2424,2.0684,3,86
2425,2.6336,3,93
2426,2.1983,3,8
2427,2.0629,3,84
2428,2.1884,3,90
2429,2.5726,3,14
